2015-05-21 19:43:10,6571,2.514,0.057,-1.032
2015-05-21 19:43:15,6572,8.82,0.02,6.439
2015-05-21 19:43:20,6573,5.037,0.081,1.21
2015-05-21 19:43:25,6574,10.08,0.088,8.31
2015-05-21 19:43:30,6575,7.981,0.098,-1.032
2015-05-21 19:43:35,6576,2.093,0.064,1.957
2015-05-21 19:43:40,6577,1.252,0.04,0.463
2015-05-21 19:43:45,6578,8.4,0.061,6.065
2015-05-21 19:43:50,6579,5.878,0.047,7.933
2015-05-21 19:43:55,6580,5.457,0.074,-1.032
2015-05-21 19:44:00,6581,5.457,0.061,-1.032
2015-05-21 19:44:05,6582,1.252,0.05,3.824
2015-05-21 19:44:10,6583,2.934,0.064,8.31
2015-05-21 19:44:15,6584,7.14,0.05,-1.032
2015-05-21 19:44:20,6585,2.093,0.044,-0.658
2015-05-21 19:44:25,6586,5.878,0.064,4.198
2015-05-21 19:44:30,6587,5.037,0.047,-0.658
2015-05-21 19:44:35,6588,4.616,0.0,4.945
2015-05-21 19:44:40,6589,4.196,0.0,3.077
2015-05-21 19:44:45,6590,5.037,0.047,5.318
2015-05-21 19:44:50,6591,7.14,0.057,1.21
2015-05-21 19:44:55,6592,5.457,0.078,4.571
2015-05-21 19:45:00,6593,2.514,0.095,-1.031
2015-05-21 19:45:05,6594,1.252,0.084,6.439
2015-05-21 19:45:10,6595,1.252,0.05,3.824
2015-05-21 19:45:15,6596,4.196,0.112,0.836
2015-05-21 19:45:20,6597,1.673,0.115,5.692
2015-05-21 19:45:25,6598,4.616,0.105,0.089
2015-05-21 19:45:30,6599,4.196,0.023,4.198
2015-05-21 19:45:35,6600,9.66,0.044,5.318
2015-05-21 19:45:40,6601,4.196,0.074,2.704
2015-05-21 19:45:45,6602,9.66,0.02,0.463
2015-05-21 19:45:50,6603,9.24,0.074,4.945
2015-05-21 19:45:55,6604,0.411,0.078,-1.031
2015-05-21 19:46:00,6605,1.673,0.081,3.824
2015-05-21 19:46:05,6606,7.14,0.074,-0.658
2015-05-21 19:46:10,6607,8.82,0.02,0.463
